phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
VOCALCORDDYS	Vocal cord dysfunction	COPD and related endpoints	5612	151841	gs://finngen-public-data-r10/summary_stats/finngen_R10_VOCALCORDDYS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_VOCALCORDDYS.gz
VD_SC	Vascular dementia (subcortical)	Neurological endpoints	735	392463	gs://finngen-public-data-r10/summary_stats/finngen_R10_VD_SC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_VD_SC.gz
ULCER_ARTHR	Arthropathy in ulcerative colitis	Rheuma endpoints	365	408058	gs://finngen-public-data-r10/summary_stats/finngen_R10_ULCER_ARTHR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_ULCER_ARTHR.gz
TONGUEABNORMALITY	Tongue abnormality	XI Diseases of the digestive system (K11_)	1707	410474	gs://finngen-public-data-r10/summary_stats/finngen_R10_TONGUEABNORMALITY.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_TONGUEABNORMALITY.gz
ST19_FRACT_WRIST_HAND_LEVEL	Fracture at wrist and hand level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	12701	366724	gs://finngen-public-data-r10/summary_stats/finngen_R10_ST19_FRACT_WRIST_HAND_LEVEL.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_ST19_FRACT_WRIST_HAND_LEVEL.gz
SMOKING_DEPEND	Smoking dependency	Comorbidities of Asthma	2443	408403	gs://finngen-public-data-r10/summary_stats/finngen_R10_SMOKING_DEPEND.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_SMOKING_DEPEND.gz
Q17_UNDES_TESTICLE	Undescended testicle	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	289	409015	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_UNDES_TESTICLE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_UNDES_TESTICLE.gz
Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED	Phakomatoses, not elsewhere classified	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	319	409382	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED.gz
Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS	Other specified congenital malformation syndromes affecting multiple systems	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	480	409382	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS.gz
Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED	Other chromosome abnormalities, not elsewhere classified	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	112	411655	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED.gz
Q17_EHLER_SYNDR	Ehlers-Danlos syndrome	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	268	411913	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_EHLER_SYNDR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_EHLER_SYNDR.gz
Q17_CONGEN_MALFO_PULMONARY_TRICU_VALVES	Congenital malformations of pulmonary and tricuspid valves	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	222	407475	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_PULMONARY_TRICU_VALVES.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_PULMONARY_TRICU_VALVES.gz
Q17_CONGEN_LENS_MALFO	Congenital lens malformations	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	139	410060	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_LENS_MALFO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_LENS_MALFO.gz
P16_RESPI_DISTR_NEWBO	Respiratory distress of newborn	XVI Certain conditions originating in the perinatal period (P16_)	377	411550	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_RESPI_DISTR_NEWBO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_RESPI_DISTR_NEWBO.gz
P16_NEONTAL_JAUND_OTH_UNSP_CAUSES	Neonatal jaundice from other and unspecified causes	XVI Certain conditions originating in the perinatal period (P16_)	359	411695	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_NEONTAL_JAUND_OTH_UNSP_CAUSES.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_NEONTAL_JAUND_OTH_UNSP_CAUSES.gz
O15_POOR_FETGRO	Poor fetal growth	XV Pregnancy, childbirth and the puerperium (O15_)	4054	226256	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_POOR_FETGRO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_POOR_FETGRO.gz
O15_OBSTET_TRAUMA_OTHER	Other obstetric trauma	XV Pregnancy, childbirth and the puerperium (O15_)	1596	176810	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_OBSTET_TRAUMA_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_OBSTET_TRAUMA_OTHER.gz
O15_MATERN_CARE_OTHER	Maternal care for other known or suspected fetal problems	XV Pregnancy, childbirth and the puerperium (O15_)	11122	182824	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_MATERN_CARE_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_MATERN_CARE_OTHER.gz
O15_MATERN_CARE	Maternal care related to the fetus and amniotic cavity and possible delivery problems	XV Pregnancy, childbirth and the puerperium (O15_)	47486	182824	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_MATERN_CARE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_MATERN_CARE.gz
O15_LABOUR_ABNORM_FORCES	Abnormalities of forces of labour	XV Pregnancy, childbirth and the puerperium (O15_)	3578	176810	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_LABOUR_ABNORM_FORCES.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_LABOUR_ABNORM_FORCES.gz
O15_HAEMORRH_EARLY_PREG	Haemorrhage in early pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	10528	195520	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_HAEMORRH_EARLY_PREG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_HAEMORRH_EARLY_PREG.gz
O15_GESTAT_OEDEM_PREINUR	Gestational [pregnancy-induced] oedema and proteinuria without hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	2863	211957	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_GESTAT_OEDEM_PREINUR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_GESTAT_OEDEM_PREINUR.gz
O15_FALSE_LAB	False labour	XV Pregnancy, childbirth and the puerperium (O15_)	16307	182824	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_FALSE_LAB.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_FALSE_LAB.gz
O15_EXCESS_VOMIT_PREG	Excessive vomiting in pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	2677	195520	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_EXCESS_VOMIT_PREG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_EXCESS_VOMIT_PREG.gz
O15_DELIV_MULTIP	Multiple delivery	XV Pregnancy, childbirth and the puerperium (O15_)	2636	99373	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_DELIV_MULTIP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_DELIV_MULTIP.gz
O15_DELIV_CAESAR	Single delivery by caesarean section	XV Pregnancy, childbirth and the puerperium (O15_)	14324	99373	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_DELIV_CAESAR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_DELIV_CAESAR.gz
O15_ANTEPART_HAEM_NAS	Antepartum haemorrhage, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	2853	182824	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_ANTEPART_HAEM_NAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_ANTEPART_HAEM_NAS.gz
NECROVASC_FG	Other necrotizing vasculopathies (FG)	Rheuma endpoints	1799	311210	gs://finngen-public-data-r10/summary_stats/finngen_R10_NECROVASC_FG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_NECROVASC_FG.gz
N14_VULVOVAGINFINOTH	Vulvovaginal ulceration/inflammation in other diseases	XIV Diseases of the genitourinary system (N14_)	1676	205362	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_VULVOVAGINFINOTH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_VULVOVAGINFINOTH.gz
N14_PROHERNOV	Prolapse and hernia of ovary and fallopian tube	XIV Diseases of the genitourinary system (N14_)	1237	111583	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_PROHERNOV.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_PROHERNOV.gz
N14_OTHFEMPELINF	Other female pelvic inflammatory diseases	XIV Diseases of the genitourinary system (N14_)	5681	205362	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_OTHFEMPELINF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_OTHFEMPELINF.gz
N14_MENSIRREG	Irregular menses	XIV Diseases of the genitourinary system (N14_)	19135	195922	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_MENSIRREG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_MENSIRREG.gz
N14_LUMPNASBREAST	Unspecified lump in breast	XIV Diseases of the genitourinary system (N14_)	5104	211699	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_LUMPNASBREAST.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_LUMPNASBREAST.gz
N14_FEMGENPAIN	Pain and other conditions associated with female genital organs and menstrual cycle	XIV Diseases of the genitourinary system (N14_)	7788	111583	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_FEMGENPAIN.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_FEMGENPAIN.gz
N14_ENDOMETRIOSIS_INTESTINE	Endometriosis of intestine	XIV Diseases of the genitourinary system (N14_)	492	111583	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_ENDOMETRIOSIS_INTESTINE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_ENDOMETRIOSIS_INTESTINE.gz
N14_BARTHOOTHNAS	Other and unspecified disease of Bartholin gland	XIV Diseases of the genitourinary system (N14_)	848	205362	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_BARTHOOTHNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_BARTHOOTHNAS.gz
N14_AMENORRHEAPRIM	Amenorrhoea	XIV Diseases of the genitourinary system (N14_)	2471	111583	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_AMENORRHEAPRIM.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_AMENORRHEAPRIM.gz
MACULA_NAS	Degenerative macular diseases	VII Diseases of the eye and adnexa (H7_)	3751	376650	gs://finngen-public-data-r10/summary_stats/finngen_R10_MACULA_NAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_MACULA_NAS.gz
M13_TENDOSYNOVITISNAS	Other/unspecified synovitis and tenosynovitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	4029	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_TENDOSYNOVITISNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_TENDOSYNOVITISNAS.gz
M13_SYSTSLCE	Systemic sclerosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	680	399355	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_SYSTSLCE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_SYSTSLCE.gz
M13_SYNOTEND	Disorders of synovium and tendon	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	22638	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_SYNOTEND.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_SYNOTEND.gz
M13_SPONDYLOLISTHESIS	Spondylolisthesis/Spondylolysis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	6372	294770	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_SPONDYLOLISTHESIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_SPONDYLOLISTHESIS.gz
M13_SACROCOGG	Sacrococcygeal disorders, not elsewhere classified	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	959	294770	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_SACROCOGG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_SACROCOGG.gz
M13_ROTATORCUFF	Rotator cuff syndrome	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	26376	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_ROTATORCUFF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_ROTATORCUFF.gz
M13_RHEUMATISM	Rheumatism, unspecified	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	5040	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_RHEUMATISM.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_RHEUMATISM.gz
M13_RADICULOPATHY	Radiculopathy	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	6036	294770	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_RADICULOPATHY.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_RADICULOPATHY.gz
M13_POLYMYO	Polymyositis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	244	399355	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_POLYMYO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_POLYMYO.gz
M13_POLYMYALGIA	Polymyalgia rheumatica	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3871	399355	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_POLYMYALGIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_POLYMYALGIA.gz
M13_PLANTARFASC	Plantar fascial fibromatosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3085	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_PLANTARFASC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_PLANTARFASC.gz
M13_OSTEOMYELITIS	Osteomyelitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1881	391037	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_OSTEOMYELITIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_OSTEOMYELITIS.gz
M13_MUSCLE	Disorders of muscles	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3322	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_MUSCLE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_MUSCLE.gz
M13_JUVERHEU	Juvenile rheuma	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	756	262844	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_JUVERHEU.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_JUVERHEU.gz
M13_IMPINGEMENT	Impingement syndrome of shoulder	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	9373	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_IMPINGEMENT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_IMPINGEMENT.gz
M13_GANGLION	Ganglion	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	8037	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_GANGLION.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_GANGLION.gz
M13_ENTEROARTHR	Enteropathic arthropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	707	262844	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_ENTEROARTHR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_ENTEROARTHR.gz
M13_DEQUERVAIN	Radial styloid tenosynovitis [de Quervain]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1734	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_DEQUERVAIN.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_DEQUERVAIN.gz
M13_DEFORMDORSO	Deforming dorsopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	10698	294770	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_DEFORMDORSO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_DEFORMDORSO.gz
M13_CHONDROMALACIA	Chondromalacia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	840	404993	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_CHONDROMALACIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_CHONDROMALACIA.gz
M13_CALCIFICTEND	Calcific tendinitis of shoulder	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1835	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_CALCIFICTEND.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_CALCIFICTEND.gz
M13_ATLOAXSUBLUX	Atlantoaxial subluxation	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	192	294770	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_ATLOAXSUBLUX.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_ATLOAXSUBLUX.gz
M13_ARTHINOTH	Arthropathies in other diseases classified elsewhere	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1138	262844	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_ARTHINOTH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_ARTHINOTH.gz
M13_ALGONEURO	Algoneurodystrophy	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	962	391037	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_ALGONEURO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_ALGONEURO.gz
LUNG_TRANSPLANTATION	Lung transplantation	Interstitial lung disease endpoints	201	411980	gs://finngen-public-data-r10/summary_stats/finngen_R10_LUNG_TRANSPLANTATION.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_LUNG_TRANSPLANTATION.gz
L12_XEROSCUT	Xerosis cutis	XII Diseases of the skin and subcutaneous tissue (L12_)	368	385509	gs://finngen-public-data-r10/summary_stats/finngen_R10_L12_XEROSCUT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_L12_XEROSCUT.gz
